username,id,datetime,type,text
Anne_Hidalgo,1496412126642061314,2022-02-23 09:10:27+00:00,normal,"Par cette déclaration solennelle je veux aujourd’hui adresser un message aux Français sur la situation en Ukraine. Une nouvelle fois, le spectre de la guerre se fait jour aux portes de l’Europe. https://t.co/R9AT9O5fQ1"
Anne_Hidalgo,1496387583257059328,2022-02-23 07:32:56+00:00,retweet,"RT @estelle6949: «Zemmour est une imposture» : Johanna Rolland, soutien d’Anne Hidalgo, appelle à lire les programmes https://t.co/TDrsYZ3G…"
Anne_Hidalgo,1496387530819883010,2022-02-23 07:32:43+00:00,retweet,"RT @huguesrenson: Parce que des élus ne parrainent pas certains candidats à la présidentielle, il y aurait un risque pour la démocratie…

C…"
Anne_Hidalgo,1496216046679769092,2022-02-22 20:11:18+00:00,retweet,RT @PatrickKanner: 📺 Je vous donne rendez-vous demain matin à 8h sur @publicsenat dans la matinale d’@OrianeMancini. #BonjourChezVous https…
Anne_Hidalgo,1496196488036331523,2022-02-22 18:53:35+00:00,quoting,"Merci à @Johanna_Rolland de rappeler que l'élection présidentielle n'est pas une course de petits chevaux, mais une bataille de convictions !

Ensemble, changeons d'avenir. https://t.co/XezOcUVzf0"
Anne_Hidalgo,1496189454750466059,2022-02-22 18:25:38+00:00,retweet,"RT @HugoDecrypte: ANNE HIDALGO EN 10 MESURES 🗳

Nouvelle vidéo dispo pour comprendre le programme d'@Anne_Hidalgo, la candidate du @partiso…"
Anne_Hidalgo,1496188802901196800,2022-02-22 18:23:03+00:00,reply,"@HugoDecrypte @partisocialiste Merci cher Hugo pour ce travail pédagogique, lutter contre l'abstention doit être l'affaire de toutes et tous. Merci de prendre le temps de présenter quelques-unes de mes propositions. A bientôt pour vous en présenter davantage 😉"
Anne_Hidalgo,1496168598049591303,2022-02-22 17:02:45+00:00,retweet,"RT @InterPolitique: ""De qui se moque-t-on ?"" : @Anne_Hidalgo refuse qu'on aide @ZemmourEric à obtenir ses parrainages ""au nom de la démocra…"
Anne_Hidalgo,1496167385396662277,2022-02-22 16:57:56+00:00,retweet,RT @SebVincini: Si on veut en finir avec la prédation de notre planète qui est le fait de gros intérêts privés liés aux énergies fossiles e…
Anne_Hidalgo,1496149150601293829,2022-02-22 15:45:29+00:00,retweet,"RT @dassouline: La fabrique de l’opinion… et ces effets délétères sur la démocratie, le pluralisme, les élections, et plus largement sur la…"
